,title,body,answer
246,"집중력 저하, 식욕부진을 보이는 고3 학생의 문제가 무엇인가요? ","잠을 이루기 힘들다든지, 선잠을 잔다든지 또는 식욕부진, 주의력장애, 의욕저하, 우울감, 계속되는 걱정 등의 증상이 나타나고 악화되면서 자신에 대한 무가치감, 타인에 대한 죄책감 등이 동반되다가 자살 사고로 발전할 수도 있습니다.",0
247,"집중력 저하, 식욕부진을 보이는 고3 학생의 문제가 무엇인가요? ","귀하의 자제분도 우울증의 초기 증상들을 보이고 있는 것으로 생각되며, 신경정신과 전문의와 상담해보는 것이 좋겠습니다.",0
248,가출하는 중학생의 가출 원인은 무엇인가요?,"가출하는 아이들의 가출 이유를 분석한 것을 보면, 부모의 무관심이나 가족의 건전하지 못한 사생활(음주 ·구타 ·범죄 ·가정불화 등), 부모가 무조건 야단만 칠 때, 과잉보호, 성적 저하, 학습의욕의 감퇴, 선생님에게 차별대우를 받을 때, 용돈 부족, 불량학생 등의 유혹 때문인 것으로 밝혀지고 있습니다.",0
249,가출하는 중학생의 가출 원인은 무엇인가요?,가출하는 아이들의 가출 이유를 분석한 것을 요약하면 거의 가정과 학교에서의 문제였습니다.,0
250,가출하는 중학생의 가출 원인은 무엇인가요?,우리 나라의 두드러진 특징으로는 학습과 관련된 문제가 대단히 많다는 것입니다.,0
251,가출하는 중학생의 가출 원인은 무엇인가요?,"한국청소년 연구소가 95년 대구지역 청소년들을 대상으로 실시한 설문조사에 따르면, 조사 대상의 70%가 가출 충동을 느낀다고 하였고, 그 이유는 가정 내 문제가 66%로, 압도적으로 많았습니다.",0
252,가출하는 중학생의 가출 원인은 무엇인가요?,"가출한 아이들 중 부모에게 사랑받고 가정이 화목한 집안 아이를 본 적이 있느냐고 질문하면, 그런 애는 한 명도 못 봤다고 대답합니다.",0
253,가출하는 중학생의 가출 원인은 무엇인가요?,"아마도 질문을 하신 어머니께서는 가족에는 아무런 문제가 없다고 하실 수 있지만 그것은 어머니가 보는 견해이고, 아이가 보는 견해는 다를 수도 있습니다.",0
254,가출하는 중학생의 가출 원인은 무엇인가요?,아이와의 진지한 대화가 필요합니다. 처음에는 지속적으로 사소한 일들에 대해 관심을 보여주고 그 관심을 언어로 표현해서 일상적인 대화를 시작한다면 머지않아 좀더 깊은 얘기를 나눌 수 있을 것입니다.,0
255,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,자녀가 얘기를 할 때 다른 일을 하면서 건성으로 듣지 말고 관심을 주십시오.,0
256,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,"자녀가 더 이상 아이로 있고 싶어하지 않는다는 것을 인정하고, 존중하십시오.셋째, 청소년의 입장에서 보려고 노력하고, 그가 겪고 있는 어려움을 공감하며 이해하십시오.",0
257,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,청소년의 물음에 명확한 정보를 주는 것은 좋지만 장황하게 설교하지 마십시오.,0
258,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,청소년의 느낌이나 감정에 대해 이야기할 수 있는 분위기를 만드십시오.,0
259,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,책임감을 부여하십시오.,0
260,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,청소년의 좋은 행동과 나쁜 행동에 대해 설명하고 어떤 영향을 주는지 말하십시오.,0
261,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,"칭찬을 자주 하되 행동에 대해서만, 간략하고 분명하게 하십시오.",0
262,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,모든 문제에 대한 해답을 부모가 주어야 한다고 생각하지 마십시오.,0
263,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,문제에 당면하고 일차적인 책임이 있는 사람은 아이 자신이라는 것을 기억하십시오.,0
264,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,함께 문제를 해결하십시오.,0
265,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,자녀와 함께 집안에 문제가 무엇인지 알아보고 서로 만족할 수 있는 해결책을 찾으십시오.,0
266,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,자식에게 사랑하고 있다는 것을 표현하십시오.,0
267,가출을 자주 하는 아이를 어떻게 해야 더이상 집을 나가지 않게 할까요?,무슨 일이 일어나든 부모가 사랑한다는 것을 확실히 하십시오.,0
268,암에 걸려서 의욕도 없고 기분이 우울해요,암으로 인한 우울증도 생길 수 있습니다.,1
269,암에 걸려서 의욕도 없고 기분이 우울해요,그러므로 신경정신과 치료를 받는 것이 도움이 될 수 있습니다.,1
270,암에 걸려서 의욕도 없고 기분이 우울해요,"자신의 일을 전혀 하지 못 하고, 불면증이나 무기력, 우울감, 절망감, 그리고 심각한 자살사고까지 동반할 정도가 되어 주요 우울증 증상으로 맞는다면 우울증의 치료가 필요하게 됩니다.",1
271,알코올중독과 우울증은 어떤 인과 관계가 있습니까??,"우울증을 일으키는 원인 중에는 물질남용이나 의존에 의해서 일어나는 경우도 많으며, 비신경정신과적인 질환의 치료에 사용되는 약물이나, 신경독성 약물에 노출이 되면서 이차적으로 우울증이 발생하는 경우도 있습니다.",0
272,알코올중독과 우울증은 어떤 인과 관계가 있습니까??,술이나 다른 약물에 의존을 하는 경우도 지속적인 우울증을 가지고 있어서 이것을 해소하기 위해서 자신이 약물에 빠져드는 경우도 많으므로 두 가지 경우 모두 전문의와 상담 후 치료를 하여야 합니다,0
273,청소년 비행이 우울증과 관련있나요?,청소년의 비행은 반사회적 인격장애의 전조증상인 경우도 있고 우울증 때문일 수도 많습니다.,0
274,청소년 비행이 우울증과 관련있나요?,부모와의 의사소통이 안되어 답답한 심정을 가진 아이들이 서로 비슷한 심리적 배척감을 가진 아이들끼리 통하는 면이 있어 어울리다 보면 비행으로 빠지기도 합니다.,0
275,청소년 비행이 우울증과 관련있나요?,겉으로 보면 우울한 것 같지 않지만 자세히 이야기해보면 우울 증세를 발견할 수 있습니다.,0
276,아버님이 고혈압이 있으셔서 아는 사람이 소개해준 고혈압 약을 드신 후로 울적해하고 비관하는 경우가 많아지셨습니다. 약물 때문에도 우울증이 생깁니까?,우울증을 유발하는 약물이 꽤 있습니다.,0
277,아버님이 고혈압이 있으셔서 아는 사람이 소개해준 고혈압 약을 드신 후로 울적해하고 비관하는 경우가 많아지셨습니다. 약물 때문에도 우울증이 생깁니까?,그 중 가장 대표적인 것이 레저핀이라는 고혈압 약입니다.,0
278,아버님이 고혈압이 있으셔서 아는 사람이 소개해준 고혈압 약을 드신 후로 울적해하고 비관하는 경우가 많아지셨습니다. 약물 때문에도 우울증이 생깁니까?,"아무 약이나 자가처방 하지 마시고 특히 고혈압약, 호르몬제의 복용은 의사와 상의하십시오.",0
279,아버님이 고혈압이 있으셔서 아는 사람이 소개해준 고혈압 약을 드신 후로 울적해하고 비관하는 경우가 많아지셨습니다. 약물 때문에도 우울증이 생깁니까?,그렇지만 약물 이외의 다른 원인으로도 우울증이 생길 수 있으니 정밀진단이 필요합니다.,0
280,신체적인 원인에 의한 우울증에는 어떠한 질병이 있습니까?,"갑상선기능항진증, 갑상선기능저하증, 심근경색증, 췌장암 등 여러 종류의 신체질환에 의해서 우울증이 발병할 수 있습니다.",0
281,신체적인 원인에 의한 우울증에는 어떠한 질병이 있습니까?,중요한 것은 종류가 아니라 진단과정의 필요성의 이해입니다.,0
282,신체적인 원인에 의한 우울증에는 어떠한 질병이 있습니까?,"간기능검사, 심장기능검사, 갑상선기능검사, 뇌자기공명촬영, 종합심리검사 등 많은 검사들을 함으로써 이들을 감별해내고 구분할 수 있습니다.",0
283,우울증 진단을 받았는데 납득할 수 없어요,많은 임상가들은 환경으로부터의 스트레스가 우울증과 관계가 있다고 믿고 있습니다.,0
284,우울증 진단을 받았는데 납득할 수 없어요,많은 임상증례를 보면 우울증의 발생에 있어 일생 중 어떤 사건이 원인 또는 유발인자임이 인정되고 있습니다.,0
285,우울증 진단을 받았는데 납득할 수 없어요,현재 처해있는 어려운 상황에 의해서 병적인 우울증이 유발될 수 있습니다.,0
286,우울증 진단을 받았는데 납득할 수 없어요,우울증에 걸릴 수 있는 사람은 그만큼 취약성이 크다고 볼 수 있습니다.,0
287,우울증 진단을 받았는데 납득할 수 없어요,"현재 처해있는 어려운 상황에 의해서 병적인 우울증이 아닌 힘들다는 느낌, 감정 또는 생각을 할 수 있습니다.",0
288,우울증 진단을 받았는데 납득할 수 없어요,그렇다면 힘들다는 느낌과 병적인 우울증의 차이는 무엇일까요?,0
289,우울증 진단을 받았는데 납득할 수 없어요,"힘들다는 느낌과 우울증의 차이는 힘들다는 느낌과 동반된 다른 증상(식욕감소, 수면장애, 의욕감소)과 이런 증상들이 일상생활에 미치는 영향의 정도에 따라서 구분이 됩니다.",0
290,우울증 진단을 받았는데 납득할 수 없어요,병적인 우울증은 일상생활에 지장을 초래하는 경우를 말합니다.,0
291,우울증 진단을 받았는데 납득할 수 없어요,병적인 우울증 상태는 신경정신과 전문의를 통한 치료를 통해서 좋아질 수 있으며 우울증이 개선되면서 현재 처해 있는 어려운 상황을 극복할 수 있는 정신적 에너지를 회복할 수 있을 것입니다.,0
292,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,우울증이 생기면 정신 에너지가 감소하기 때문에 예전에 가지고 있던 능력이나 기능이 마치 상실된 것 같은 느낌을 받습니다.,1
293,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,,1
294,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,이런 상태에서 우울한 느낌을 갖고 생각을 하다보면 우울한 느낌과 관련 있는 과거의 기억들이 예전보다 더 많이 기억이 납니다.,1
295,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,이런 기억들은 대부분이 실수한 내용이나 작은 것이라도 남에게 피해를 준 일이나 아니면 사소하게 남에게 피해를 받은 일과 섭섭했던 일 등으로 구성됩니다.,1
296,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,이런 기억들이 반복되면서 우울한 느낌과 함께 과도한 죄책감이나 피해의식 등이 동반될 수 있습니다.,1
297,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,"우울증에서는 자신이 가치가 없다는 생각, 능력을 상실하였다는 생각, 과도한 죄책감, 피해 의식, 심하면 죽어야 마땅하다는 생각이나 차라리 죽는 것이 더 낫다는 생각이 동반될 수 있으며, 이들도 우울 증상의 일부입니다.",1
298,요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?,신경정신과 진료나 치료를 받으실 때 이런 생각들 도 신경정신과 의사에게 말씀하여 우울증 회복을 위한 적극적인 도움을 받으십시오.,1
299,빈둥지 증후군이란 어떤 경우인가요 ?,"갱년기, 즉 중년기의 여성에게 많습니다.",0
300,빈둥지 증후군이란 어떤 경우인가요 ?,"중년기 여성의 경우, 생활도 나아지고 안정되는 시기에 부모들은 노인이 되었고, 자녀들은 성장하여 성인기로 접어듭니다.",0
301,빈둥지 증후군이란 어떤 경우인가요 ?,남편은 직장 경력이 절정에 달하지만 부인은 자아정체감에 부딪치게 됩니다.,0
302,빈둥지 증후군이란 어떤 경우인가요 ?,"노인은 돌아가시거나 치매, 남편은 직장일에 밤새도록 매달리거나 해외 혹은 지방 출장이 잦아지고, 자녀들도 군대 기숙사 해외로 떠납니다.",0
303,빈둥지 증후군이란 어떤 경우인가요 ?,"텅 빈집에 홀로 남아, 마치 비어버린 새둥우리에 홀로 남은 어미새처럼, 허전한 마음으로 인생무상과 허무를 맛보게됨을 빈둥지 증후군이라 합니다.",0
304,병원에서 우울증 진단을 받고 계속 약을 먹었으나 수차례 심하게 재발된 적이 있습니다. 의사는 약을 평생 먹어야 한다고 하는데 오랫동안 약을 먹으면 몸에 해롭지는 않나요?,"여러번 재발하였거나, 심한 정신병적 증상이 동반된 우울증에 걸렸을 경우 장기간 약을 복용해야 하는 경우가 있습니다.",0
305,병원에서 우울증 진단을 받고 계속 약을 먹었으나 수차례 심하게 재발된 적이 있습니다. 의사는 약을 평생 먹어야 한다고 하는데 오랫동안 약을 먹으면 몸에 해롭지는 않나요?,"정확한 진단과 함께 적절한 처방을 받아 약을 복용했을 경우 예상되는 부작용을 최소화할 수 있으며, 장기적인 관점에서도 별다른 문제점이 일어나지 않으니 신경정신과 의사와의 규칙적인 면담을 통해 약을 복용하는 것이 중요합니다.",0
306,우울증 치료 중인데 우울증보다 더 큰 병인것 같아요 어떡하죠?,몸에 힘이 없고 체중이 감소하는 경우 신체적 질환이나 암을 의심할 수도 있으나 이런 증상들이 항상 신체적 질환에 의한 것은 아닙니다.,0
307,우울증 치료 중인데 우울증보다 더 큰 병인것 같아요,내과적 진료를 받는 동안 다른 동반된 증상과 여러 검사를 통해서 신체적 질환이 있는지에 대해서 알 수 있을 것입니다.,0
308,우울증 치료 중인데 우울증보다 더 큰 병인것 같아요,신경정신과 진료에서도 다른 동반된 증상으로 상기 증상이 신체적 질환에 의한 것인지 신경정신과 영역의 우울증이나 다른 불안 장애에 의한 것인지 알 수 있습니다.,0
309,우울증 치료 중인데 우울증보다 더 큰 병인것 같아요,우울증의 경우 슬프다고 느끼거나 불안하거나 주변의 활동에 관심이 떨어지거나 체중의 감소가 일어나거나 의욕이 없어지거나 죄책감이 들거나 집중력 감소가 일어나는 등의 기분이나 정신 활동과 관련된 증상이 함께 동반됩니다.,0
310,우울증 치료 중인데 우울증보다 더 큰 병인것 같아요,우울증 환자는 흔히 자신이 큰 병에 걸린게 아닌가 하는 질병망상이 동반됩니다.,0
311,우울증에도 심각한 증상들이 있나요?,우울증에도 경한 경우에서부터 심각한 경우까지 다양한 증상들이 나타납니다.,0
312,우울증에도 심각한 증상들이 있나요?,"심각한 경우라면 심각한 불면이나 무기력감, 식욕이 지나치게 없어져서 내과적 치료를 필요로 할 정도로 체중이 저하되는 경우, 이유 없는 신체증상이 지속되어서 사회생활이 힘든 경우, 환청, 죄책망상을 동반한 경우 등 여러 가지가 있을 수 있고 또 가장 문제가 되는 것은 역시 자살 또는 자해하는 경우입니다.",0
313,우울증에도 심각한 증상들이 있나요?,처음에는 가벼운 우울증상으로 시작한다고 해도 치료받지 않는 경우 위의 증상들을 동반하는 심각한 우울증으로 발전할 수 있으므로 역시 전문의와 먼저 상담하는 것이 필요하겠습니다.,0
314,친구가 자살할거같아요,빨리 신경정신과 전문의와 상담을 하 여 현재의 상태에 대해 정확한 평가를 하고 필요하다면 치료를 시작하는 것이 좋겠습니다.,0
315,"남편이 우울증으로 치료받고 있습니다. 남편은 우울증을 앓고 난 이후 술, 커피를 이전보다 많이 합니다. 술, 담배 및 커피가 우울증에 어떤 영향이 있는 가에 대해 알고 싶습니다.","술과 카페인 등은 우울증을 야기시키거나 악화시킬 수가 있고, 뇌기능에 영향을 미쳐 기분과 행동에 변화를 초래하기도 합니다.",0
316,"남편이 우울증으로 치료받고 있습니다. 남편은 우울증을 앓고 난 이후 술, 커피를 이전보다 많이 합니다. 술, 담배 및 커피가 우울증에 어떤 영향이 있는 가에 대해 알고 싶습니다.",우울증 환자들은 자신의 고통을 덜기 위해서 술을 찾는 경우가 흔합니다.,0
317,"남편이 우울증으로 치료받고 있습니다. 남편은 우울증을 앓고 난 이후 술, 커피를 이전보다 많이 합니다. 술, 담배 및 커피가 우울증에 어떤 영향이 있는 가에 대해 알고 싶습니다.","일정량 이상 술을 마시면 사고과정이 느려지고, 부적절한 행동이 증가되며 종종 우울증이 심해져 치료가 매우 힘들어지기도 합니다.",0
318,"남편이 우울증으로 치료받고 있습니다. 남편은 우울증을 앓고 난 이후 술, 커피를 이전보다 많이 합니다. 술, 담배 및 커피가 우울증에 어떤 영향이 있는 가에 대해 알고 싶습니다.",카페인에 특히 민감한 환자들은 특히 잠자리에 들기전 6-8시간 동안에는 커피를 마시지 말아야 합니다.,0
319,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,우리는 누구나 여러 가지 스트레스 때문에 우울하게 되는 것을 경험하면서 삽니다.,1
320,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,그 정도가 지나쳐서 일상생활에 지장을 초래할 정도가 되면 우울증이라고 부릅니다.,1
321,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,우울증은 심하더라도 치료하면 대개 좋아질 수가 있습니다.,1
322,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,노인분들은 만성질환이 많고 외로우며 경제적으로 어려운 경우가 많으므로 젊은 사람보다 더 우울증이 많습니다.,1
323,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,"신체적, 사회적 악조건을 갖고 있다고 해서 누구나 우울증이 오는 것은 아닙니다.",1
324,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,"우울증이 있는 노인들이 호소하는 특징 중의 하나는 자기 증상을 애기할때 ‘기분이 우울하다’라고 말하기 보다는 다른 신체 증상, 예를 들면 ‘잠이 안 온다, 기억력이 떨어졌다, 어지럽다’등을 호소한다는 것입니다.",1
325,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,,1
326,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,"우울증 치료는 그 원인을 알아내서 제거하는 것이며, 설령 제거되지는 않더라도 이겨나갈 힘을 갖도록 도와주는 것입니다.",1
327,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,우울증 중에서 증상이 아주 심해서 일상생활을 하는데 필요한 여러 기능에 장애를 일으키는 경우에는 항우울제를 처방받아야 합니다.,1
328,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,부작용이 있을 수 있지만 그리 걱정하실 필요 없고 주치의에게 얘기하면 그에 대한 조치를 받을 수가 있습니다.다만 부작용이 있는데도 그냥 약을 계속 먹거나 해서는 안 됩니다.,1
329,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,,1
330,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,알아두실 흔한 부작용은 입이 마르고 시야가 흐려지며 소변이 잘 안 나오고 심박동이 빨라지며 일어설 때 어지럽고 속이 쓰리며 녹내장이 있던 분은 눈이 충혈되고 통증이 오면서 악화가 될 수 있으며 일부에서는 의식이 혼미해지고 이상한 행동을 하기도 합니다.,1
331,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,이상의 부작용이 생기면 놀라지 마시고 주치의에게 알려주십시오.,1
332,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,"이런 부작용으로 항우울제를 복용하지 못하게 되는 경우는 흔하지 않고, 용량조절이나 다른 약물로 교체하여 대부분 해결 가능합니다.",1
333,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,"2주 이상 만사가 귀찮고 우울한 기분이 들 때, 자살시도에 대한 증거나 암시가 있을 때, 약 복용시 부작용이 있을 때, 눈이 갑자기 아파질 때, 소변이 잘 안나올 때, 심박동이 이상하고 어지러울 때는 병원에 가셔야합니다.",1
334,기분부전장애는 주요우울증과 관련있습니까?,기분부전장애란 주요우울증 보다는 정도가 가볍지만 만성적으로 지속되는 우울증을 말합니다.,0
335,기분부전장애는 주요우울증과 관련있습니까?,"대개 2년이상 우울한 기분과 더불어 자존심의 저하, 자책감, 결정내리는데 어려움, 우유부단함, 생산성의 저하, 비능률, 장래에 대한 비관등 여러 증상으로 불편한 학업이나 직장생활 들을 하지만 우울증을 겪고 있다는 것을 모르고 있습니다.",0
336,기분부전장애는 주요우울증과 관련있습니까?,때때로 주요우울증으로 발전되어 함께 공존할 경우 이중 우울증이라고도 합니다.,0
337,가슴이 두근거리는 증상이 있어서 내과 진료를 받았습니다. 내과에서는 아무 이상이 없다고 하는데 가슴이 두근거리는 증상은 계속되고 있습니다. 제가 우울증인가요?,우울증의 증상으로 가슴이 두근거리는 등의 불안 증상이 나타날 수 있습니다.,0
338,가슴이 두근거리는 증상이 있어서 내과 진료를 받았습니다. 내과에서는 아무 이상이 없다고 하는데 가슴이 두근거리는 증상은 계속되고 있습니다. 제가 우울증인가요?,"불안과우울감, 식욕부진, 수면장애가 같이 동반되어 일상 생활에 방해가 있는 경우에는 이런 증상들이 주요 우울증이나 불안 장애 때문인지에 대해서 신경정신과적 진료를 받을 필요가 있습니다.",0
339,43세의 직장여성인데 우울증 진단을 받고 약을 복용하고 있습니다. 일상생활이 바빠 약물 복용을 빠뜨릴 때가 있습니다. 이런 경우에는 문제가 없나요?,"약물을 규칙적으로 복용하는 것이 가장 좋습니다만, 노력함에도 불구하고 잘 지켜지지 않는 경우가 많이 있습니다.",0
340,43세의 직장여성인데 우울증 진단을 받고 약을 복용하고 있습니다. 일상생활이 바빠 약물 복용을 빠뜨릴 때가 있습니다. 이런 경우에는 문제가 없나요?,"어떤 분들은 다음날에 그 전날 복용하지 않았던 약물까지 합쳐서 두배의 용량을 복용하는 경우도 있는데, 이것은 잘못된 방법이고 가급적이면 원래의 용량대로 복용해야 합니다.",0
341,43세의 직장여성인데 우울증 진단을 받고 약을 복용하고 있습니다. 일상생활이 바빠 약물 복용을 빠뜨릴 때가 있습니다. 이런 경우에는 문제가 없나요?,"정해진 시간외의 다른 시간에 약물을 복용했을 경우에는 낮시간에 지나치게 졸리거나 집중력의 저하, 불면증 등의 다른 부작용을 경험하게 되는 수가 있습니다.",0
342,"42세의 주부인데, 두달전 이혼한 후에 매사가 귀찮고 사람들 만나기가 싫고 재미가 없으며 쉽게 피곤해지고 입맛도 없습니다. 잠을 자도 개운하지가 않고 죽고 싶은 생각이 들기도 합니다. 어떻게 해야 하나요?",이혼과 같은 심한 스트레스성 사건을 겪고 나서 어느 정도는 적응장애나 우울증의 증상이 나타날 수 있습니다.,0
343,"42세의 주부인데, 두달전 이혼한 후에 매사가 귀찮고 사람들 만나기가 싫고 재미가 없으며 쉽게 피곤해지고 입맛도 없습니다. 잠을 자도 개운하지가 않고 죽고 싶은 생각이 들기도 합니다. 어떻게 해야 하나요?","하지만 그 정도가 너무 심하여 일상생활을 하지 못할 정도이거나, 자살사고, 정신병적 사고 등이 나타난다면 우울증을 생각해 보아야 하며, 적절한 치료가 필요합니다.",0
344,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,"노인에게는 특히 가까운 친족, 친구의 죽음이나 은퇴, 신체기능의 약화 같은 상실감을 많이 경험하게 됩니다.",0
345,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,모든 노인이 우울증을 가지는 것은 아니지만 노인에게 우울증이 흔하기 때문에 우울증상을 당연한 것으로 알고 진단과 치료를 받지 않는 것도 잘못된 것입니다.,0
346,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,노인성 우울증은 신체적 증상 및 인지 장애에 가려 제대로 치료를 못 받는 경우가 많이 있습니다.,0
347,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,"치료를 받지 못하면 우울증으로 절망에 사로잡혀 지내거나 영양실조, 신체질환, 자살 등의 심각한 문제를 유발하게 됩니다.",0
348,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,아닙니다.,0
349,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,항우울제로 치료할 경우 우울증의 여러 가지 증상들 중에 먼저 좋아지는 것과 나중에 좋아지는 증상이 있습니다.,0
350,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,수면장애와 식욕은 항우울제 치료 후 먼저 좋아지는 증상들입니다.,0
351,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,"불안감, 우울감, 희망이 없는 느낌 등은 그 다음에 좋아지며, 의욕저하, 집중력감퇴, 성욕감퇴 등도 비교적 늦게 좋아지는 증상입니다.",0
352,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,"한달 정도 치료받은 경우라면, 수면과 식욕에서 증상호전이 있는 것으로 보아 아직 약물이 효과가 없다고 보기에는 이른 것 같습니다.",0
353,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,주변에서 볼 때는 호전된 것처럼 보이는데도 본인 스스로의 생각에는 좋아지지 않았다고 생각할 수도 있습니다.,0
354,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,꾸준히 약물을 복용하는 것이 중요합니다.,0
355,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?",수면장애는 우울증과 양극성 장애와 같은 기분장애의 특징적인 증상입니다.,0
